StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q602,8b_0_GROUP,8b_1_GROUP,8b_2_GROUP,8b_3_GROUP,8b_0_1_RANK,8b_0_2_RANK,8b_0_3_RANK,8b_0_4_RANK,8b_0_5_RANK,8b_0_6_RANK,8b_0_7_RANK,8b_0_8_RANK,8b_0_9_RANK,8b_0_10_RANK,8b_0_11_RANK,8b_0_12_RANK,8b_0_13_RANK,8b_0_14_RANK,8b_0_15_RANK,8b_0_16_RANK,8b_1_1_RANK,8b_1_2_RANK,8b_1_3_RANK,8b_1_4_RANK,8b_1_5_RANK,8b_1_6_RANK,8b_1_7_RANK,8b_1_8_RANK,8b_1_9_RANK,8b_1_10_RANK,8b_1_11_RANK,8b_1_12_RANK,8b_1_13_RANK,8b_1_14_RANK,8b_1_15_RANK,8b_1_16_RANK,8b_2_1_RANK,8b_2_2_RANK,8b_2_3_RANK,8b_2_4_RANK,8b_2_5_RANK,8b_2_6_RANK,8b_2_7_RANK,8b_2_8_RANK,8b_2_9_RANK,8b_2_10_RANK,8b_2_11_RANK,8b_2_12_RANK,8b_2_13_RANK,8b_2_14_RANK,8b_2_15_RANK,8b_2_16_RANK,8b_3_1_RANK,8b_3_2_RANK,8b_3_3_RANK,8b_3_4_RANK,8b_3_5_RANK,8b_3_6_RANK,8b_3_7_RANK,8b_3_8_RANK,8b_3_9_RANK,8b_3_10_RANK,8b_3_11_RANK,8b_3_12_RANK,8b_3_13_RANK,8b_3_14_RANK,8b_3_15_RANK,8b_3_16_RANK,t
2/26/18 12:16,2/26/18 12:21,IP Address,130.39.235.54,100,291,TRUE,2/26/18 12:21,R_3HFVmy9cSwW0jND,,,,,30.40499878,-91.1867981,anonymous,EN,1034,",,,",",,,",",,, ",",,,",,,,4,3,,,,,,2,,,,,1,,,,,,,,3,1,,,,2,,4,,,2,,,,3,,,,4,,,,1,,,3,,2,,,,4,,,,,1,,,,,1
2/26/18 12:16,2/26/18 12:19,IP Address,130.39.235.124,100,203,TRUE,2/26/18 12:19,R_2BlGNpIO5tcgd6q,,,,,30.40499878,-91.1867981,anonymous,EN,1035,",,,",", ,,",",,,",",,,",,,,4,,3,,,1,,,,2,,,,,,,,,,,,,2,,4,,3,1,,,,,,1,,4,,,,3,,,,,2,1,2,3,,,,,4,,,,,,,,,1
2/26/18 12:17,2/26/18 12:22,IP Address,130.39.235.108,100,320,TRUE,2/26/18 12:22,R_3MLp03OEJzjVdL6,,,,,30.40499878,-91.1867981,anonymous,EN,1036,",,,",",,,",",,,",", ,,",,,3,,,,2,,,,,1,4,,,,,,,,2,,,,,,4,,,,1,3,,2,,3,,1,,,4,,,,,,,,1,,,,,,,4,,2,,,,3,,,1
2/28/18 12:34,2/28/18 12:36,IP Address,130.39.235.108,100,133,TRUE,2/28/18 12:36,R_1kT64L7O2t8xZNS,,,,,30.40499878,-91.1867981,anonymous,EN,1037,",,,",", ,,",",,,",",,,",,,,2,,,,,3,,4,,1,,,,,,,,,3,4,,,2,,,,1,,,,,,,1,,,,,,,4,,,2,3,2,1,3,,,,,4,,,,,,,,,1
2/27/18 16:47,2/27/18 16:52,IP Address,130.39.235.125,100,318,TRUE,2/27/18 16:52,R_1HhQina1HkQymT8,,,,,30.40499878,-91.1867981,anonymous,EN,1038,",,,"," ,,,",",,,",",,,",,,1,2,,,,,3,,,,,,,4,,3,,,,4,,,,1,,,,2,,,1,,,,,,2,,,,4,3,,,,,,,,,1,,,2,,,,,4,,3,,1
2/27/18 16:46,2/27/18 16:50,IP Address,130.39.235.124,100,215,TRUE,2/27/18 16:50,R_2whmKnWcVRsxLyN,,,,,30.40499878,-91.1867981,anonymous,EN,1039,",,,",",,,"," ,,,",",,,",4,3,,,,2,,,,,,,,1,,,,,4,1,,,,,,,2,3,,,,,,,,,2,,,,,1,,,,,3,4,,,,,,,1,4,2,,,,3,,,,1
2/28/18 12:36,2/28/18 12:43,IP Address,130.39.235.125,100,429,TRUE,2/28/18 12:43,R_3ew9l8vlpqNOHq5,,,,,30.40499878,-91.1867981,anonymous,EN,1040,",,,",", ,,",",,,",",,,",,,,,,1,,,4,,,2,3,,,,,1,,,,,,,,2,,,,3,,4,,,3,,,,4,2,,,,,,,1,,1,,,3,4,,,,,,2,,,,,,1
2/28/18 12:36,2/28/18 12:39,IP Address,130.39.235.124,100,182,TRUE,2/28/18 12:39,R_2CCTAQfBWxMuWmQ,,,,,30.40499878,-91.1867981,anonymous,EN,1041,",,,",",,,"," ,,,",",,,",,,,,,,,,,,2,,,4,3,1,3,,2,,4,,,1,,,,,,,,,,3,,,,2,,,,1,,4,,,,,,,,4,,,3,,1,,,,2,,,,1
3/5/18 12:04,3/5/18 12:07,IP Address,130.39.235.108,100,173,TRUE,3/5/18 12:07,R_ssU99JbAxUiGiBj,,,,,30.40499878,-91.1867981,anonymous,EN,1042,",,,",",,,"," ,,,",",,,",,,,3,,4,2,,1,,,,,,,,,,3,,1,,,4,,,,,,,2,,,,,,,,,,,1,3,,,2,,4,2,3,,,,,,,,,,4,1,,,,1
3/5/18 12:05,3/5/18 12:08,IP Address,130.39.235.122,100,199,TRUE,3/5/18 12:08,R_12hW6A7VE2cSoHJ,,,,,30.40499878,-91.1867981,anonymous,EN,1043,",,,",",,,",",,,",",,, ",,,,4,,,2,,3,,,,1,,,,1,,,,2,,,,,,4,,,,,3,,,1,,,,,2,,,,3,,,4,,,3,,,,1,,,,4,,,,2,,,1
3/5/18 12:04,3/5/18 12:06,IP Address,130.39.235.68,100,156,TRUE,3/5/18 12:06,R_pAW86EyZPzWGSqd,,,,,30.40499878,-91.1867981,anonymous,EN,1044," ,,,",",,,",",,,",",,,",,2,,,,,,,,1,,,,4,3,,3,,,,4,,,,,,1,,,,,2,,,,,,,1,3,2,,,,4,,,,,,1,4,,3,,,,,,2,,,,,1
3/12/18 12:13,3/12/18 12:22,IP Address,130.39.235.68,100,554,TRUE,3/12/18 12:22,R_Rn8cgZDVxBWBiHn,,,,,30.40499878,-91.1867981,anonymous,EN,1045,", ,,",",,,",",,,",",,,",,,,1,,,,,4,2,,,3,,,,4,,,,3,,,,,,2,,,,,1,,,2,,,,4,3,,,,,,,1,,,3,,,,2,,,,,,4,,1,,,1
3/14/18 12:06,3/14/18 12:19,IP Address,130.39.235.68,100,773,TRUE,3/14/18 12:19,R_OpcCx0MJQd9OYeJ,,,,,30.40499878,-91.1867981,anonymous,EN,1046,",,,",", ,,",",,,",",,,",3,,,,,,2,4,,,1,,,,,,,,,,3,,,,,2,,,,,1,4,,,3,4,,,,,,,,1,,2,,,,2,,,,4,,,3,,,,1,,,,1
3/19/18 12:18,3/19/18 12:22,IP Address,130.39.235.40,100,209,TRUE,3/19/18 12:22,R_33dTwSx5G4B6M8k,,,,,30.40499878,-91.1867981,anonymous,EN,1047,",,,",",,, ",",,,",",,,",,,,3,,,,4,1,,,,2,,,,,1,,,,3,,,,4,,,,2,,,1,,,,,,3,,,,,4,,,2,,,,4,,3,,,,,,1,,,,,2,1
3/19/18 12:17,3/19/18 12:20,IP Address,130.39.235.117,100,188,TRUE,3/19/18 12:20,R_NWNWAWOHFRiNDoZ,,,,,30.40499878,-91.1867981,anonymous,EN,1048,",,,",",,,",", ,,",",,,",,,,4,,,3,,2,,,,1,,,,4,,2,,,,,,,,1,3,,,,,,4,,,,1,,,,2,,,,3,,,,,,,1,,,2,,,,,,,4,3,1
3/19/18 12:17,3/19/18 12:21,IP Address,130.39.235.49,100,235,TRUE,3/19/18 12:21,R_2Y384ypqAp63rop,,,,,30.40499878,-91.1867981,anonymous,EN,1049,",,,",",, ,",",,,",",,,",,,,,4,,,,,,2,,,,3,1,2,,1,,,,,4,,3,,,,,,,,2,,4,,,,,3,,,,1,,,,,,,,,3,4,,,,,1,,2,,,1
3/21/18 12:34,3/21/18 12:38,IP Address,130.39.235.82,100,228,TRUE,3/21/18 12:38,R_2Evsx4sUQvesYih,,,,,30.40499878,-91.1867981,anonymous,EN,1050,",,,",",,, ",",,,",",,,",,,,3,,1,,,2,,,,4,,,,3,,,,2,,,,,4,,,,,1,,,,1,,,,,2,,,,3,,4,,,,2,,,,,4,,,,1,,,,,3,1
3/21/18 12:34,3/21/18 12:37,IP Address,130.39.235.51,100,174,TRUE,3/21/18 12:37,R_248gd84VrC0Wyea,,,,,30.40499878,-91.1867981,anonymous,EN,1051,",,,",",,,",",,, ",",,,",4,,,,3,,,,,,1,,,,2,,,,,,,,,3,2,,,,1,4,,,,,3,2,,,,,,4,,,,,,1,,3,,,,1,2,,,,,4,,,,,1
3/21/18 12:35,3/21/18 12:37,IP Address,130.39.235.49,100,150,TRUE,3/21/18 12:37,R_3Mbqymw7aXTNjtU,,,,,30.40499878,-91.1867981,anonymous,EN,1052,",,,",",,,",", ,,",",,,",,,,,4,,,,,,2,3,,,,1,,,,1,,,3,,2,,,,4,,,,,3,,,,4,,,,2,,,,1,,,4,,1,,,,,2,,,,,,,3,,1
4/4/18 12:24,4/4/18 12:28,IP Address,130.39.235.100,100,212,TRUE,4/4/18 12:28,R_3h6ffVcTpUnLDxX,,,,,30.40499878,-91.1867981,anonymous,EN,1053,",,, ",",,,",",,,",",,,",,1,,,,3,,,,4,,2,,,,,3,,,,,,,1,,,,,,2,4,,,,2,,4,,,,,,3,,,,,1,,,,4,,,3,,2,,,,1,,,,1
4/4/18 12:25,4/4/18 12:29,IP Address,130.39.235.109,100,187,TRUE,4/4/18 12:29,R_4SYEfjEAWgF3r45,,,,,30.40499878,-91.1867981,anonymous,EN,1054,",,,"," ,,,",",,,",",,,",,,,3,2,,,4,,,,,,,,1,,2,,,,4,,,,1,,,,3,,,3,,,,,,1,,4,,,,2,,,,,,2,,,,,,,,1,3,,,4,,1
4/4/18 12:25,4/4/18 12:30,IP Address,130.39.235.39,100,293,TRUE,4/4/18 12:30,R_1JJSgy1YCIEUoYU,,,,,30.40499878,-91.1867981,anonymous,EN,1055,",,, ",",,,",",,,",",,,",,,,,,,3,,,4,2,,,,,1,,,2,,,,,3,1,,,,4,,,,4,,,3,1,,,,,,,,,,2,,,3,,,,1,,,,,,4,,2,,,1
2/15/18 16:29,2/15/18 16:34,IP Address,130.39.235.86,100,263,TRUE,2/15/18 16:34,R_3lGQwG4SWUnxq5Z,,,,,30.40499878,-91.1867981,anonymous,EN,1300,",,,",",,,",",,,",", ,,",3,,1,,4,,,,,,2,,,,,,,,,3,,,2,,4,,,,1,,,,,,,,,3,,1,,,,,,,2,4,,1,,,,,,,,2,,4,,3,,,1
2/19/18 12:28,2/19/18 12:33,IP Address,130.39.235.108,100,315,TRUE,2/19/18 12:33,R_3J2RTyG3hzXbNyj,,,,,30.40499878,-91.1867981,anonymous,EN,1301,",,,",",,,",",,,",",, ,",,,3,,1,,,,,,4,,,,,2,,,,3,,,2,,4,,,,1,,,,4,,,,,3,,2,,,,,,1,,,,4,,,,,,,,3,,2,,,1,,1
2/20/18 16:24,2/20/18 16:26,IP Address,130.39.235.80,100,104,TRUE,2/20/18 16:26,R_3QJkNkBbeds3o4h,,,,,30.40499878,-91.1867981,anonymous,EN,1302,",,,",",, ,",",,,",",,,",3,,,,4,,,,,,1,,,,,2,,,2,,,,,,1,3,,,,,4,,,,,2,,,4,1,,,,,3,,,,,4,,,,1,,,,,,3,,2,,,1
2/23/18 12:06,2/23/18 12:09,IP Address,130.39.235.125,100,196,TRUE,2/23/18 12:09,R_2EAmb8B0LptF3g2,,,,,30.40499878,-91.1867981,anonymous,EN,1303,",,,",",,,",",,,",", ,,",,,,,,2,,4,1,,,,3,,,,,,,,2,,4,,,,3,,,,,1,,4,2,3,,,,,,,,1,,,,,1,,,,,,,,,2,,,,3,4,,1
2/22/18 16:31,2/22/18 16:34,IP Address,130.39.235.124,100,167,TRUE,2/22/18 16:34,R_3fdZL0CB3UyWUhs,,,,,30.40499878,-91.1867981,anonymous,EN,1304,",,,",",, ,",",,,",",,,",,,,3,,,,2,4,,,,1,,,,,4,,,,2,,,,3,,,,1,,,,,,,,,2,,,,1,3,,,,4,2,,4,,3,,,,,,,,,,1,,1
3/12/18 16:29,3/12/18 16:32,IP Address,130.39.235.68,100,202,TRUE,3/12/18 16:32,R_1dzfkMy9yVMWoxM,,,,,30.40499878,-91.1867981,anonymous,EN,1305,",,,",", ,,",",,,",",,,",,,,,3,,,4,,,,,,,2,1,,,1,,,,,,,2,,3,4,,,,3,,,,,2,,,1,,,,,4,,,,3,,4,,,2,,,,1,,,,,,1
"{""ImportId"":""startDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""endDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Chicago""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID601_TEXT""}","{""ImportId"":""QID423_0_GROUP""}","{""ImportId"":""QID423_1_GROUP""}","{""ImportId"":""QID423_2_GROUP""}","{""ImportId"":""QID423_3_GROUP""}","{""ImportId"":""QID423_G0_1_RANK""}","{""ImportId"":""QID423_G0_2_RANK""}","{""ImportId"":""QID423_G0_3_RANK""}","{""ImportId"":""QID423_G0_4_RANK""}","{""ImportId"":""QID423_G0_5_RANK""}","{""ImportId"":""QID423_G0_6_RANK""}","{""ImportId"":""QID423_G0_7_RANK""}","{""ImportId"":""QID423_G0_8_RANK""}","{""ImportId"":""QID423_G0_9_RANK""}","{""ImportId"":""QID423_G0_10_RANK""}","{""ImportId"":""QID423_G0_11_RANK""}","{""ImportId"":""QID423_G0_12_RANK""}","{""ImportId"":""QID423_G0_13_RANK""}","{""ImportId"":""QID423_G0_14_RANK""}","{""ImportId"":""QID423_G0_15_RANK""}","{""ImportId"":""QID423_G0_16_RANK""}","{""ImportId"":""QID423_G1_1_RANK""}","{""ImportId"":""QID423_G1_2_RANK""}","{""ImportId"":""QID423_G1_3_RANK""}","{""ImportId"":""QID423_G1_4_RANK""}","{""ImportId"":""QID423_G1_5_RANK""}","{""ImportId"":""QID423_G1_6_RANK""}","{""ImportId"":""QID423_G1_7_RANK""}","{""ImportId"":""QID423_G1_8_RANK""}","{""ImportId"":""QID423_G1_9_RANK""}","{""ImportId"":""QID423_G1_10_RANK""}","{""ImportId"":""QID423_G1_11_RANK""}","{""ImportId"":""QID423_G1_12_RANK""}","{""ImportId"":""QID423_G1_13_RANK""}","{""ImportId"":""QID423_G1_14_RANK""}","{""ImportId"":""QID423_G1_15_RANK""}","{""ImportId"":""QID423_G1_16_RANK""}","{""ImportId"":""QID423_G2_1_RANK""}","{""ImportId"":""QID423_G2_2_RANK""}","{""ImportId"":""QID423_G2_3_RANK""}","{""ImportId"":""QID423_G2_4_RANK""}","{""ImportId"":""QID423_G2_5_RANK""}","{""ImportId"":""QID423_G2_6_RANK""}","{""ImportId"":""QID423_G2_7_RANK""}","{""ImportId"":""QID423_G2_8_RANK""}","{""ImportId"":""QID423_G2_9_RANK""}","{""ImportId"":""QID423_G2_10_RANK""}","{""ImportId"":""QID423_G2_11_RANK""}","{""ImportId"":""QID423_G2_12_RANK""}","{""ImportId"":""QID423_G2_13_RANK""}","{""ImportId"":""QID423_G2_14_RANK""}","{""ImportId"":""QID423_G2_15_RANK""}","{""ImportId"":""QID423_G2_16_RANK""}","{""ImportId"":""QID423_G3_1_RANK""}","{""ImportId"":""QID423_G3_2_RANK""}","{""ImportId"":""QID423_G3_3_RANK""}","{""ImportId"":""QID423_G3_4_RANK""}","{""ImportId"":""QID423_G3_5_RANK""}","{""ImportId"":""QID423_G3_6_RANK""}","{""ImportId"":""QID423_G3_7_RANK""}","{""ImportId"":""QID423_G3_8_RANK""}","{""ImportId"":""QID423_G3_9_RANK""}","{""ImportId"":""QID423_G3_10_RANK""}","{""ImportId"":""QID423_G3_11_RANK""}","{""ImportId"":""QID423_G3_12_RANK""}","{""ImportId"":""QID423_G3_13_RANK""}","{""ImportId"":""QID423_G3_14_RANK""}","{""ImportId"":""QID423_G3_15_RANK""}","{""ImportId"":""QID423_G3_16_RANK""}","{""ImportId"":""t""}"
